DateTime,AddedIPs,RemovedIPs
1580523856,10,10
1580525786,11,3
1580527694,21,17
1580529818,26,17
1580531783,19,8
1580533691,21,9
1580535630,17,4
1580537565,17,13
1580539492,33,3
1580541405,27,31
1580543302,37,13
1580545219,34,16
1580547162,33,120
1580549088,128,2
1580550984,20,7
1580552915,10,5
1580556011,15,33
1580557969,11,11
1580559857,16,8
1580561772,45,11
1580563689,21,9
1580565696,31,7
1580567553,16,17
1580569720,15,16
1580571657,21,17
1580573538,17,47
1580575493,36,116
1580577389,21,115
1580579304,20,141
1580581235,21,105
1580583135,32,14
1580585069,17,21
1580586994,20,20
1580588905,25,15
1580590958,24,29
1580592777,22,33
1580594929,19,20
1580596814,18,15
1580598755,21,10
1580600672,13,13
1580602868,12,13
1580604750,2,10
1580606675,13,11
1580608579,5,10
1580610496,8,10
1580613389,38,28
1580615309,7,19
1580617222,11,25
1580619145,16,21
1580621093,11,18
1580623010,9,22
1580624898,15,36
1580627047,16,30
1580629031,6,30
1580630892,3,44
1580633064,10,33
1580634982,17,63
1580636923,54,22
1580638822,9,7
1580640750,13,8
1580642687,27,23
1580644576,19,18
1580646523,17,18
1580649628,29,51
1580651537,18,34
1580653504,15,13
1580655377,23,9
1580657304,9,30
1580659534,14,27
1580661398,9,29
1580663555,25,29
1580665472,19,15
1580667392,10,19
1580669546,10,24
1580671459,10,38
1580673389,10,30
1580675319,10,29
1580677450,9,33
1580679378,14,25
1580681574,16,23
1580683459,4,14
1580685374,9,31
1580687295,3,21
1580689227,1,12
1580691132,7,5
1580693072,2,16
1580694975,5,8
1580696895,10,11
1580699121,6,20
1580700986,13,39
1580702891,18,11
1580704813,23,18
1580706756,20,16
1580708652,18,15
1580710579,22,14
1580712524,17,20
1580714418,30,13
1580716331,17,2
1580718310,29,8
1580720172,12,8
1580722116,23,23
1580725212,29,16
1580727143,14,10
1580729071,18,19
1580730970,13,13
1580732907,17,9
1580734934,178,11
1580736740,1487,17
1580738699,73,14
1580740600,27,9
1580742779,11,23
1580744659,21,14
1580746577,15,20
1580748506,22,22
1580750418,16,14
1580752332,22,16
1580754284,14,4
1580756191,16,5
1580758344,14,28
1580760506,23,8
1580762418,29,11
1580764358,13,10
1580766279,11,10
1580768179,16,8
1580770141,9,7
1580772033,20,9
1580773936,10,5
1580775872,269,3
1580777802,8,6
1580779710,13,2
1580781678,8,7
1580783593,16,8
1580785613,8,9
1580787503,20,11
1580789427,12,19
1580791480,12,23
1580793380,8,20
1580795316,11,12
1580797230,14,17
1580799151,4,9
1580801058,12,32
1580802992,23,14
1580804894,30,166
1580806913,150,48
1580808754,97,13
1580810660,13,22
1580812825,27,14
1580814743,32,12
1580816686,20,12
1580818876,10,33
1580820747,22,21
1580822676,31,1320
1580824574,23,385
1580826495,25,9
1580828555,18,9
1580830586,19,24
1580832490,24,17
1580834418,21,22
1580836349,9,13
1580838253,9,14
1580840420,11,16
1580842285,6,13
1580844266,9,24
1580846185,9,27
1580848108,4,19
1580850977,25,22
1580852909,27,13
1580854825,19,11
1580856732,23,12
1580858659,14,19
1580860587,18,67
1580862556,17,223
1580864622,4,11
1580866595,5,17
1580868507,7,13
1580870415,5,14
1580872347,4,19
1580874258,7,21
1580876173,5,16
1580878106,10,10
1580880015,7,11
1580881940,8,18
1580883867,8,9
1580885772,9,2
1580887696,37,17
1580890601,38,30
1580892496,28,31
1580894426,28,48
1580896336,20,13
1580898257,28,9
1580900184,35,16
1580902125,32,35
1580904161,18,21
1580906176,28,13
1580908116,17,29
1580910017,16,31
1580911942,30,18
1580913870,13,14
1580915779,8,32
1580917698,6,17
1580919627,8,30
1580921534,14,18
1580923479,8,8
1580925374,5,12
1580927293,11,7
1580929485,14,13
1580931373,11,16
1580933317,7,14
1580935214,122,9
1580937145,9,16
1580939069,6,20
1580940985,5,13
1580942897,13,6
1580944818,14,42
1580946742,15,23
1580948671,10,15
1580950572,10,5
1580952493,12,4
1580954708,7,5
1580956585,6,4
1580958506,15,4
1580960416,10,4
1580962351,16,8
1580964288,13,9
1580966438,9,10
1580968344,12,11
1580970281,18,8
1580972178,53,9
1580974093,38,48
1580976261,16,24
1580978194,18,23
1580980115,26,22
1580982059,17,19
1580983963,15,24
1580985858,19,32
1580988104,18,50
1580989937,10,37
1580991886,10,37
1580993776,10,28
1580995783,51,25
1580997822,53,30
1580999790,11,27
1581001713,13,10
1581003651,23,7
1581005555,21,4
1581007468,27,11
1581009384,17,6
1581011546,24,9
1581013459,24,9
1581015392,21,10
1581017569,13,11
1581019552,11,6
1581021393,6,125
1581023354,13,11
1581025218,8,8
1581027155,6,8
1581029058,8,12
1581030981,6,21
1581032917,4,16
1581034816,4,8
1581036734,5,7
1581038670,7,11
1581040593,6,11
1581042525,5,5
1581044690,6,24
1581046603,3,20
1581048509,7,23
1581050419,12,17
1581052354,11,18
1581054258,12,15
1581056179,10,19
1581058113,8,16
1581060053,25,56
1581061942,691,13
1581063882,15,10
1581065782,21,198
1581067697,14,14
1581069862,20,12
1581071789,15,11
1581073705,14,30
1581075621,13,11
1581077565,9,13
1581079458,14,8
1581081404,13,13
1581083310,15,85
1581085216,2,15
1581087132,11,15
1581089068,23,17
1581090973,13,20
1581093146,13,26
1581095324,11,23
1581097219,17,13
1581099154,13,15
1581101087,23,25
1581103008,17,10
1581104913,28,7
1581106815,13,5
1581108735,17,10
1581110682,9,4
1581112575,16,8
1581114494,13,3
1581116790,24,11
1581118590,24,3
1581120516,24,3
1581122418,9,7
1581124353,6,11
1581126256,3,6
1581128178,6,5
1581130135,7,5
1581132035,75,2
1581133946,38,5
1581135860,14,4
1581137783,20,14
1581139711,14,3
1581141745,17,6
1581143553,18,27
1581145412,19,6
1581147375,48,668
1581149344,41,58
1581151215,29,13
1581153132,32,20
1581155065,17,18
1581156997,34,17
1581159145,35,16
1581161054,29,13
1581162993,20,20
1581164894,25,18
1581167088,38,8
1581168975,44,15
1581170932,24,6
1581172814,30,7
1581174988,13,31
1581176944,19,12
1581178841,31,15
1581180736,31,18
1581182657,33,19
1581184597,25,16
1581186493,16,25
1581188566,25,30
1581190569,25,29
1581192760,26,29
1581194654,25,19
1581196581,18,19
1581198521,13,21
1581200417,17,30
1581202331,13,24
1581204269,14,38
1581206169,19,23
1581208095,7,11
1581210156,6,8
1581212190,2,3
1581214355,7,7
1581216250,12,5
1581218178,35,48
1581220129,17,29
1581222008,14,10
1581223933,18,17
1581225876,29,15
1581227772,16,14
1581229689,31,13
1581232582,50,44
1581234518,48,44
1581236436,26,33
1581238344,38,20
1581240275,26,17
1581242183,3305,24
1581244095,2245,21
1581247011,35,49
1581248908,24,25
1581250814,28,25
1581252731,31,31
1581254669,27,39
1581256572,31,26
1581258497,40,5
1581260660,37,24
1581262591,31,25
1581264492,26,29
1581266416,17,31
1581268352,22,22
1581270262,23,15
1581272178,22,8
1581274111,22,1
1581276076,27,38
1581277933,17,17
1581279852,31,19
1581281772,30,11
1581283710,17,16
1581286828,46,20
1581288728,27,8
1581290664,25,15
1581292569,13,15
1581294492,11,6
1581296625,13,2
1581298603,25,5
1581300502,10,6
1581302415,9,9
1581304347,46,39
1581306258,26,16
1581308429,29,13
