DateTime,AddedIPs,RemovedIPs
1578085709,0,1
1578087632,0,2
1578102738,1,0
1578118578,1,0
1578122428,0,1
1578138520,0,1
1578164892,1,0
1578178339,2,0
1578180270,1,0
1578189241,0,1
1578196994,1,0
1578203059,2,0
1578204971,0,1
1578220589,1,0
1578228264,1,0
1578239770,1,0
1578251777,0,1
1578266195,0,3
1578268085,1,0
1578284428,0,1
1578288273,0,1
1578290169,0,1
1578303862,1,0
1578305813,0,1
1578309632,1,0
1578315381,0,1
1578326914,0,1
1578328820,1,0
1578342497,1,0
1578344551,1,0
1578356480,0,1
1578368437,1,0
1578374186,1,0
1578378041,1,0
1578381858,1,0
1578390737,0,1
1578396764,1,1
1578398901,1,0
1578400812,1,0
1578404653,1,0
1578406572,1,0
1578416182,0,1
1578429174,0,1
1578431312,0,1
1578455298,0,1
1578459137,1,0
1578461055,0,1
1578464893,2,1
1578468852,0,1
1578476672,1,0
1578478590,1,0
1578484332,0,2
1578488178,0,1
1578490094,0,1
1578492096,0,1
1578497772,1,0
1578507380,1,0
1578530906,1,0
1578532807,1,0
1578545492,0,1
1578549365,2,0
1578551535,0,2
1578563313,0,1
1578565211,1,1
1578569080,2,0
1578572917,1,0
1578580597,1,0
1578584415,0,1
1578594286,0,1
1578600506,2,0
1578606488,1,0
1578618152,0,1
1578620222,0,1
1578635788,0,2
1578644954,1,0
1578651171,0,1
1578655197,0,2
1578659054,0,1
1578665172,0,1
1578667050,1,0
1578668979,1,0
1578670826,1,0
1578679326,1,0
1578685697,0,2
1578691475,0,1
1578698449,1,0
1578731793,0,1
1578733967,1,0
1578753610,0,1
1578755570,0,1
1578757457,1,1
1578765131,1,1
1578784589,0,1
1578811693,1,0
1578817473,2,0
1578821290,0,1
1578845180,0,1
1578851073,1,0
1578853241,1,1
1578857089,1,0
1578892825,1,0
1578898612,0,1
1578902555,1,1
1578904604,0,1
1578918283,1,0
1578929794,1,0
1578937705,0,1
1578939628,1,1
1578943471,0,1
1578955478,1,0
1578963370,1,0
1578967275,1,0
1578969194,1,0
1578971122,1,0
1578972972,2,0
1578974895,2,0
1578976824,1,0
1578978736,0,1
1578988573,0,1
1578990512,1,0
1579005855,0,1
1579008036,1,0
1579015957,0,1
1579018841,1,0
1579024594,1,1
1579028486,1,0
1579041856,0,1
1579043785,1,0
1579045718,1,0
1579049533,0,1
1579051481,1,0
1579053705,1,1
1579055559,1,1
1579057741,1,1
1579059642,0,3
1579061545,0,1
1579063449,0,1
1579077141,0,1
1579089420,1,0
1579094420,0,1
1579102843,1,1
1579108823,1,0
1579110741,0,1
1579114598,0,1
1579130437,1,1
1579132331,1,1
1579138090,0,1
1579140995,0,1
1579142934,0,1
1579144875,1,1
1579148661,1,0
1579158513,1,0
1579162641,1,0
1579176172,0,1
1579178431,1,0
1579182260,1,0
1579188251,2,1
1579195965,0,1
1579215383,0,1
1579219725,0,1
1579227420,1,0
1579231240,0,1
1579235072,0,1
1579239137,1,0
1579245153,0,1
1579247052,1,0
1579248981,0,1
1579264832,0,1
1579268659,0,1
1579274415,0,2
1579282126,1,0
1579296757,1,0
1579306578,1,0
1579314253,0,1
1579325051,0,1
1579333715,0,1
1579347625,1,0
1579351462,1,0
1579366895,1,0
1579368768,0,1
1579370707,1,0
1579378585,1,0
1579384580,0,1
1579393471,0,1
1579409323,1,0
1579415072,1,0
1579418898,1,0
1579428762,1,0
1579434535,0,1
1579436414,0,1
1579444099,1,0
1579452022,0,1
1579457791,1,1
1579463558,0,1
1579486827,2,0
1579494489,0,1
1579500519,0,1
1579504598,0,1
1579514184,0,1
