DateTime,Entries,UniqueIPs
1580673372,70,70
1580675291,71,71
1580676974,70,70
1580678106,72,72
1580679614,72,72
1580681037,73,73
1580683690,74,74
1580685021,73,73
1580686216,76,76
1580688851,80,80
1580690531,79,79
1580692011,80,80
1580694912,84,84
1580696066,86,86
1580697729,88,88
1580699655,89,89
1580700502,87,87
1580702159,86,86
1580705712,89,89
1580706852,90,90
1580708535,90,90
1580710081,88,88
1580712131,89,89
1580714057,88,88
1580714894,89,89
1580715731,88,88
1580717652,90,90
1580719166,90,90
1580721016,91,91
1580722814,91,91
1580725710,93,93
1580726534,94,94
1580727372,93,93
1580728512,93,93
1580730134,93,93
1580730971,94,94
1580732115,94,94
1580733313,94,94
1580734514,93,93
1580736496,92,92
1580737981,92,92
1580739254,90,90
1580740092,91,91
1580741344,89,89
1580742614,90,90
1580744534,89,89
1580745371,88,88
1580747905,89,89
1580750053,86,86
1580752328,85,85
1580753651,83,83
1580755335,84,84
1580758113,85,85
1580760853,84,84
1580762414,83,83
1580764213,86,86
1580765417,88,88
1580766169,87,87
1580766972,88,88
1580768113,88,88
1580769739,87,87
1580771422,344,344
1580773340,308,308
1580775268,300,300
1580776944,299,299
1580777773,292,292
1580778915,282,282
1580846204,166,166
1580847314,165,165
1580848735,163,163
1580850049,160,160
1580853012,159,159
1580854214,159,159
1580855419,153,153
1580856612,154,154
1580857821,150,150
1580858895,151,151
1580860513,146,146
1580861718,145,145
1580863337,142,142
1580864172,142,142
1580865314,140,140
1580866935,138,138
1580867773,141,141
1580868854,139,139
1580870531,134,134
1580872216,134,134
1580874614,132,132
1580875814,131,131
1580877020,131,131
1580878213,133,133
1580879653,130,130
1580880494,128,128
1580881334,131,131
1580882175,129,129
1580883255,130,130
1580885712,127,127
1580886853,127,127
1580887957,127,127
1580890454,125,125
1580892136,125,125
1580893367,125,125
1580894892,124,124
1580896572,122,122
1580897672,122,122
1580898493,123,123
1580899635,122,122
1580900957,119,119
1580902933,118,118
1580904854,115,115
1580906535,113,113
1580907697,113,113
1580908816,111,111
1580910134,110,110
1580912118,109,109
1580913734,108,108
1580915009,110,110
1580916661,108,108
1580917980,109,109
1580919310,111,111
1580920508,111,111
1580921705,112,112
1580922909,109,109
1580924533,109,109
1580926452,108,108
1580927563,108,108
1580928662,108,108
1580929814,106,106
1580931732,105,105
1580933651,105,105
1580935331,105,105
1580936174,107,107
1580937255,106,106
1580938935,103,103
1580939770,105,105
1580940851,103,103
1580942123,62,62
1580944452,60,60
1580945728,58,58
1580947826,58,58
1580949734,56,56
1580950574,57,57
1580951653,56,56
1580953700,55,55
1580955253,57,57
1580956091,56,56
1580958852,59,59
1580962452,57,57
1580963716,57,57
1580964912,59,59
1580966114,57,57
1580967345,56,56
1580968570,57,57
1580969652,57,57
1580974093,60,60
1580974934,59,59
1580976920,60,60
1580979284,59,59
1580980454,60,60
1580981711,56,56
1580982916,58,58
1580984051,58,58
1580987039,59,59
1580987653,58,58
1580988939,59,59
1580990831,59,59
1580992091,60,60
1580994259,62,62
1580995659,61,61
1580998518,62,62
1580999665,63,63
1581000770,64,64
1581001906,63,63
1581004233,64,64
1581005431,65,65
1581005655,64,64
1581007924,68,68
1581009251,66,66
1581010091,64,64
1581011404,62,62
1581012849,62,62
1581015134,62,62
1581016450,62,62
1581018133,62,62
1581020055,61,61
1581021474,61,61
1581022841,62,62
1581024492,61,61
1581025334,59,59
1581026173,60,60
1581027315,62,62
1581028933,59,59
1581030143,60,60
1581031808,59,59
1581032962,58,58
1581034215,59,59
1581035429,61,61
1581036916,60,60
1581038026,61,61
1581038891,63,63
1581039733,64,64
1581041657,66,66
1581043225,65,65
1581044743,68,68
1581046091,67,67
1581046932,68,68
1581050533,69,69
1581051985,67,67
1581054134,69,69
1581056054,70,70
1581057731,70,70
1581059653,71,71
1581060494,72,72
1581061695,74,74
1581063253,75,75
1581066919,77,77
1581068534,77,77
1581070454,77,77
1581071292,79,79
1581072133,78,78
1581073630,79,79
1581074928,77,77
1581075733,76,76
1581077653,77,77
1581079336,77,77
1581080442,76,76
1581082090,75,75
1581083771,76,76
1581086533,72,72
1581088456,1615,1615
1581089607,1582,1582
1581091469,1535,1535
1581092054,1522,1522
1581093734,1495,1495
1581095652,1471,1471
1581097334,1445,1445
1581099253,1416,1416
1581100093,1405,1405
1581100932,1393,1393
1581102502,1372,1372
1581104115,1353,1353
1581106455,1326,1326
1581107291,1310,1310
1581109183,1287,1287
1581110056,1269,1269
1581111315,1257,1257
1581113658,1228,1228
1581115220,1213,1213
1581117317,1188,1188
1581118091,1179,1179
1581120300,1146,1146
1581122536,1017,1017
1581124455,764,764
1581126017,707,707
1581127821,695,695
1581129734,688,688
1581130573,685,685
1581131715,683,683
1581133332,675,675
1581135256,672,672
1581136936,668,668
1581138855,661,661
1581140532,655,655
1581142455,655,655
1581143291,656,656
1581144134,655,655
1581145818,654,654
1581147049,653,653
1581148213,653,653
1581149651,651,651
1581150869,645,645
1581152126,644,644
1581153314,641,641
1581154092,641,641
1581155345,636,636
1581156852,635,635
1581158532,629,629
1581159371,627,627
1581160746,625,625
1581162040,622,622
1581162972,621,621
1581164051,617,617
1581165470,616,616
1581167315,614,614
1581168624,612,612
1581170568,611,611
1581171753,608,608
1581173149,607,607
1581174855,606,606
1581175953,603,603
1581177371,601,601
1581178518,600,600
1581179718,598,598
1581181240,599,599
1581182050,598,598
1581183617,594,594
1581185420,589,589
1581186617,588,588
1581189014,584,584
1581190221,584,584
1581191771,582,582
1581192913,579,579
1581193695,579,579
1581195015,579,579
1581196453,579,579
1581198133,580,580
1581199448,582,582
1581200893,585,585
1581202571,582,582
1581205333,580,580
1581206433,581,581
1581207615,580,580
1581208932,573,573
1581210853,572,572
1581211962,572,572
1581214454,564,564
1581216134,563,563
1581218056,562,562
1581219625,558,558
1581221415,555,555
1581223333,549,549
1581224172,547,547
1581225253,546,546
1581226932,543,543
1581228607,541,541
1581229808,541,541
1581231375,536,536
1581232516,535,535
1581234019,532,532
1581235364,531,531
1581237735,532,532
1581239715,531,531
1581240927,532,532
1581241331,531,531
1581243254,528,528
1581244093,527,527
1581245414,529,529
1581246564,529,529
1581248536,528,528
1581250212,529,529
1581252913,530,530
1581254037,529,529
1581255732,529,529
1581257421,170,170
1581258636,71,71
1581260436,72,72
1581261616,71,71
1581263773,70,70
1581265692,74,74
1581267018,73,73
1581268454,74,74
1581271328,74,74
1581272893,73,73
1581274220,74,74
1581275654,75,75
1581276914,75,75
1581278068,76,76
1581279251,75,75
1581280351,74,74
1581282886,74,74
1581284418,75,75
1581285806,74,74
1581287111,76,76
1581288314,74,74
1581290053,76,76
1581291733,78,78
1581293413,80,80
1581294618,80,80
1581295812,78,78
1581298218,80,80
1581299412,79,79
1581300558,80,80
1581303965,77,77
1581305295,79,79
1581306135,77,77
1581307242,76,76
1581308417,77,77
1581311658,78,78
1581312491,79,79
1581314173,77,77
1581315270,76,76
1581316093,75,75
1581317714,74,74
1581319690,75,75
1581321460,72,72
